movieId,title_x,genres,year,era,title_y,tag,tag_vector
3504,Network,Comedy Drama,1976.0,N,Network,'journalism',"[-0.01996754  0.01378753  0.02645882 -0.01334799  0.04087636  0.00431524
  0.04142114 -0.03649806  0.01174316  0.04609748  0.03747291 -0.0310379
 -0.03711632 -0.01778236  0.04970234 -0.02536441  0.01829141  0.02797737
 -0.01145852  0.04653605]"
3507,"Odd Couple, The",Comedy,1968.0,G,"Odd Couple, The",'In Netflix queue',"[-0.22156498 -0.0043693   0.5355997  -0.27396932  0.6185304   0.34305182
  0.17104264  0.6104605  -0.52922463  0.43444553 -0.2868766   0.09971596
  0.50334156  0.334023   -0.06382016 -0.53806627  0.14715032  0.22509281
 -0.06932195  0.5372158 ]"
3512,Return to Me,Drama Romance,2000.0,C,Return to Me,'transplants',"[ 0.01420115 -0.01464763  0.03770452  0.02377588  0.00348006  0.04881539
  0.02330381 -0.00917256 -0.0363175  -0.04318039  0.02665515  0.00422019
  0.01141477  0.02339192 -0.01962579 -0.00895891 -0.04777481 -0.02522985
  0.04098694 -0.00976065]"
3515,Me Myself I,Comedy Romance,2000.0,C,Me Myself I,'alternate endings',"[ 0.5103895  -0.19543159  0.24191707 -0.873216    0.88620454 -0.8842731
 -0.60321134  1.5135063  -0.8453997   1.0497026  -1.2685902  -0.9157187
  0.5013195  -0.04118962 -0.29142696 -0.5827133  -0.12756519 -0.85933554
 -0.37198249 -0.26548985]"
3526,Parenthood,Comedy Drama,1989.0,N,Parenthood,'families',"[ 0.04417092  0.03462312  0.01043828  0.04588455 -0.02547125  0.01391265
 -0.02393731  0.0088549   0.00023311  0.01662947 -0.0092297  -0.02248944
 -0.02481626  0.00063509  0.04703157 -0.02473404 -0.00815056 -0.01138185
  0.03089922  0.02918404]"
3527,Predator,Action Sci-Fi Thriller,1987.0,N,Predator,"'guns', 'Arnold Schwarzenegger', 'dialogue', 'aliens', 'macho', 'scifi cult', 'sci-fi', 'Jesse Ventura'","[-0.75109315 -0.9216338   0.01683636  0.38576728  1.4191724   0.6671305
  0.19656555  1.0884902  -2.0861313   0.67951435 -1.6079687   1.5211407
  0.08190005  0.12293135  1.3865733  -1.3900393  -0.8704611  -1.8027208
 -0.39283863 -0.01068673]"
3528,"Prince of Tides, The",Drama Romance,1991.0,B,"Prince of Tides, The",'psychiatrist',"[ 0.04749467 -0.01363912  0.04260506  0.01520566  0.02140678 -0.04850706
 -0.02387357 -0.03449514  0.00816939 -0.00613925 -0.00599782  0.00399168
  0.04175906  0.00465019 -0.04642041 -0.04983297  0.00955181 -0.03628488
 -0.04783301 -0.02843749]"
3536,Keeping the Faith,Comedy Drama Romance,2000.0,C,Keeping the Faith,"'rabbi', 'priest'","[ 0.04843984  0.04251757  0.01586308  0.01920886 -0.01106523  0.04269137
  0.02835978 -0.04701218 -0.02824504  0.01584244 -0.04518742  0.04927636
 -0.02421092 -0.04566155 -0.03333998 -0.03001837  0.00184029  0.04306058
  0.0401051   0.00044053]"
3546,What Ever Happened to Baby Jane?,Drama Horror Thriller,1962.0,G,What Ever Happened to Baby Jane?,'show business',"[ 0.4810593  -0.27673936  0.64392835 -0.66808224  0.5605634  -0.15014029
  0.6958417   1.3351656  -0.6234402   0.05694744 -0.4972051   0.31352177
  0.5165449  -0.4810721  -0.71612537 -0.8116791  -0.19848561  0.1859778
  0.2586106  -0.1729367 ]"
3548,Auntie Mame,Comedy Drama,1958.0,G,Auntie Mame,'1920s',"[ 0.04958259  0.03743239  0.01855195 -0.0280571  -0.01800196  0.01043934
  0.04046451  0.02035541  0.0304493  -0.04688025  0.03172611  0.00358549
  0.02478768  0.02477182  0.03878606  0.02118855 -0.01487887  0.00773273
 -0.01251636  0.0171872 ]"
3549,Guys and Dolls,Comedy Musical Romance,1955.0,G,Guys and Dolls,'Gambling',"[-0.03696406 -0.02922034  0.03149297  0.01599899  0.02728036 -0.01398428
 -0.03934054  0.02607636  0.03797623 -0.00839952 -0.0377376   0.00161461
 -0.04315227  0.03005543  0.02688592  0.02319729  0.01757067  0.00710513
  0.01942287  0.01535651]"
3552,Caddyshack,Comedy,1980.0,N,Caddyshack,'golf',"[ 0.04752005  0.03311262 -0.00538731 -0.03801021  0.02680865  0.039468
  0.02281934  0.02943714 -0.0273632   0.02512014  0.0486437   0.03151404
 -0.04274079  0.02929734 -0.04664589  0.03696696  0.00198674  0.02353569
 -0.03        0.03088846]"
3556,"Virgin Suicides, The",Drama Romance,1999.0,B,"Virgin Suicides, The","'sofia coppola', 'suicide', '1970s'","[-0.86348724 -0.29538175 -0.3514531  -0.64169776  1.2138271   0.9152788
  0.81962806  0.6731876  -1.2622919   0.66062343 -0.24299952  0.7922149
 -0.91338634  0.02188999 -0.69131243 -1.1534925   0.5260635  -0.7427977
 -0.8743663  -0.1909009 ]"
3559,Limelight,Comedy Drama Romance,1952.0,G,Limelight,'In Netflix queue',"[-0.254922   -0.02414226  0.475658   -0.2897555   0.6606722   0.305403
  0.13294625  0.6958652  -0.48934144  0.4115042  -0.3047353   0.06220262
  0.36285827  0.2896434  -0.06927425 -0.6464418   0.14866266  0.23358911
 -0.1653046   0.52543896]"
3566,"Big Kahuna, The",Comedy Drama,2000.0,C,"Big Kahuna, The","'business', 'religion'","[-0.03783185  0.03521633  0.04270416 -0.02815032 -0.03392933  0.0053508
  0.00255316 -0.04493187 -0.00069098 -0.01438472 -0.02483802  0.03708649
  0.00432239 -0.02722323  0.04257406 -0.02390471 -0.03723806 -0.04905092
 -0.04346793  0.03602264]"
3578,Gladiator,Action Adventure Drama,2000.0,C,Gladiator,"'Rome', 'imdb top 250', 'history', 'ancient Rome', 'Romans', 'Russell Crowe', 'Epic', 'revenge'","[-1.3191411e+00  3.6534375e-01 -5.4017955e-01 -1.8801368e+00
  1.7516735e+00 -1.6887885e-01  1.8970586e-03  2.3891444e+00
 -3.9490813e-01 -1.8406849e-01 -2.0786658e-01  1.4273522e+00
  1.4169572e-01 -6.2966764e-02 -1.1425794e-01 -3.8463974e-01
  1.7268120e+00 -8.2188971e-02  4.5417879e-02 -5.4101032e-01]"
3608,Pee-wee's Big Adventure,Adventure Comedy,1985.0,N,Pee-wee's Big Adventure,'Pee Wee Herman',"[ 0.05314139  0.7519259   0.22769396 -2.085548    0.6318725   1.1113075
  1.7465304   1.7262989  -0.01911248  0.44446346 -0.21225111  0.21389997
 -0.7142946   0.40309197 -0.37106416 -1.434451   -0.64930636 -0.645893
  0.84070754 -0.90796196]"
3629,"Gold Rush, The",Adventure Comedy Romance,1925.0,S,"Gold Rush, The",'mining',"[-0.03995592  0.02827283  0.02643338  0.01611589 -0.04074322 -0.03248833
 -0.04221754 -0.00065349  0.04312054 -0.01633238 -0.00456995  0.02606811
 -0.00131568 -0.04775617 -0.03858586 -0.03976901  0.01327232 -0.03643361
  0.02428911 -0.00421349]"
3671,Blazing Saddles,Comedy Western,1974.0,N,Blazing Saddles,"'silly', 'easygoing', 'dark humor'","[ 0.5929457  -0.02335501 -0.09513465 -0.67574495  0.50407904  0.22549199
 -0.22603293  0.6021832   0.0398884   0.769732   -1.1667093   0.55223596
  0.2522237   0.31051457 -0.95369387  0.15859258  0.63236326 -0.35124522
  1.0630345  -0.5271623 ]"
3675,White Christmas,Comedy Musical Romance,1954.0,G,White Christmas,'Christmas',"[-0.02101724  0.03789782  0.04946515 -0.02410192  0.03583708 -0.03992319
  0.0211836   0.02823767  0.00595679  0.03604014  0.04664702 -0.02592089
 -0.02848992 -0.00159875  0.01204394 -0.04249134 -0.03452205 -0.01951244
 -0.00402396 -0.00459324]"
3676,Eraserhead,Drama Horror,1977.0,N,Eraserhead,"'strange', 'weird', 'Insane', 'dark', 'hallucinatory', 'surreal', 'creepy', 'disturbing', 'Atmospheric', 'dreamlike', 'enigmatic', 'fucked up', 'gruesome', 'cryptic', 'art house', 'paranoid', 'In Netflix queue'","[-0.0742004  -0.833261    0.5796404  -0.28939146  0.49252674  0.1554997
  1.0851777   1.2736261   0.09855404  0.38801983 -0.40680316 -0.21217854
  1.1731546   1.752911   -0.30443954 -0.76324904  0.13432004 -0.04707885
 -0.41302264  0.5786612 ]"
3683,Blood Simple,Crime Drama Film-Noir,1984.0,N,Blood Simple,'Coen Brothers',"[-0.19676702  0.43588603  0.72209114 -0.29124248  0.9031166   1.0047048
  0.2265092   0.60572636 -1.2038715   0.7501981  -0.21180412 -0.2805707
 -0.07985884  0.38014007 -0.11449103  0.01877758  0.9619488  -0.5633775
  1.2076457  -0.21436504]"
3712,Soapdish,Comedy,1991.0,B,Soapdish,'television',"[ 0.01716467 -0.02319932 -0.03482742 -0.04513166 -0.0008056   0.00743699
 -0.02663398  0.00199348  0.02015645 -0.03174972  0.03959462  0.01802089
  0.02063056  0.03264079 -0.04986953  0.03955789  0.04007231  0.01789167
  0.02258548  0.03514548]"
3723,Hamlet,Drama,1990.0,B,Hamlet,'Shakespeare',"[-0.03961717 -0.02990593  0.01612765  0.03940969  0.03575357  0.04320268
  0.04264767  0.0359747   0.03593088 -0.03626624 -0.02885078  0.04750836
  0.0473082   0.03492261  0.0365451   0.01435853  0.02172381 -0.0023949
  0.02335334 -0.003198  ]"
3724,Coming Home,Drama War,1978.0,N,Coming Home,'Vietnam',"[ 0.04164452 -0.04089574  0.00728411 -0.02586772 -0.04659141 -0.02902642
 -0.04294666 -0.0186955   0.04721447 -0.01444381  0.02302518 -0.02441334
 -0.02721143  0.02513019  0.02839205  0.02895746  0.01075531 -0.02760899
  0.04813891  0.01077664]"
3730,"Conversation, The",Drama Mystery,1974.0,N,"Conversation, The",'spying',"[-0.02574822  0.03746069 -0.03193526 -0.00090801 -0.02544574  0.02015444
 -0.02729764  0.02523961  0.00979612  0.00827225 -0.01497055 -0.01821095
 -0.02086646 -0.03158283 -0.00175849  0.04960701 -0.01642007 -0.0336478
 -0.01112545  0.01933994]"
3735,Serpico,Crime Drama,1973.0,N,Serpico,'police',"[ 0.02447174 -0.02962237  0.0190604  -0.01201371  0.04168957 -0.03618402
 -0.01786267 -0.01203551  0.02759162  0.01696888  0.0072116  -0.01458207
 -0.01529328 -0.00656139  0.03558455  0.02113087 -0.01787773  0.00590479
  0.04631625 -0.02795082]"
3793,X-Men,Action Adventure Sci-Fi,2000.0,C,X-Men,"'superhero', 'hugh jackman', 'action', 'comic book', 'marvel'","[ 0.77872986 -1.0481818  -0.77640265 -0.98864883  0.46278208 -0.30805147
  0.21818359  1.3788217  -0.7308334   0.20959014 -2.2945325   0.65912145
  0.6663494   0.49300444  0.5570859   0.6500068   0.8227434   0.76154834
 -0.55212724  0.26238307]"
3801,Anatomy of a Murder,Drama Mystery,1959.0,G,Anatomy of a Murder,'court',"[-0.04822157 -0.03308867  0.00081994 -0.0143048   0.01625879 -0.02577471
 -0.04561516 -0.04612712 -0.03296622  0.03776952 -0.0457761   0.01044576
  0.01066155 -0.01451158  0.00761768  0.01828274 -0.02242595 -0.03757427
  0.01783347 -0.02552189]"
3811,Breaker Morant,Drama War,1980.0,N,Breaker Morant,'court',"[-0.02383438  0.02348729  0.02164667  0.03424016 -0.04681972 -0.03170048
  0.04710218 -0.03393368 -0.01949185  0.03802971  0.02496885 -0.02866309
 -0.00808712 -0.01748628  0.01960542 -0.00050152 -0.03095906  0.03956594
  0.02820206  0.0194141 ]"
3816,"Official Story, The (La historia oficial)",Drama,1985.0,N,"Official Story, The (La historia oficial)",'missing children',"[-0.8558589  -1.0366747   0.10687109 -0.5105368   0.10219737  0.8434783
  0.74962604  0.4188432   0.24384604  0.4456232  -1.7916691   0.70375776
  0.48599377 -0.07316957 -0.7593159  -1.0800759   0.5561461  -0.53633183
  0.06858175 -0.4755843 ]"
3844,Steel Magnolias,Drama,1989.0,N,Steel Magnolias,'diabetes',"[-0.04623757 -0.04267592  0.0115275   0.03567116 -0.02481191 -0.0083814
 -0.03554733  0.03792543 -0.04708905 -0.0150372  -0.00561403 -0.03351151
  0.04054486  0.01895113  0.04932035 -0.01625336  0.03251344 -0.01179439
  0.00171402  0.03591061]"
3849,The Spiral Staircase,Horror Mystery Thriller,1945.0,G,The Spiral Staircase,'disability',"[-0.03296158 -0.00353787 -0.01608089  0.04959753  0.01989821  0.0451023
 -0.01164641  0.04036204  0.00831662  0.04860889 -0.03120933 -0.03199423
 -0.03868322 -0.04836447  0.00582656  0.008446   -0.03897964 -0.03351764
  0.00308872  0.01289638]"
3859,"Eyes of Tammy Faye, The",Documentary,2000.0,C,"Eyes of Tammy Faye, The","'televangelist', 'In Netflix queue'","[-0.22506553 -0.03385611  0.5599885  -0.22875085  0.6357243   0.42112857
  0.1986677   0.68139905 -0.44404495  0.4140166  -0.38255152  0.04387377
  0.4335317   0.2933475  -0.01987242 -0.57057697  0.19895415  0.11253273
 -0.09552302  0.5633984 ]"
3877,Supergirl,Action Adventure Fantasy,1984.0,N,Supergirl,'superhero',"[ 0.04854213 -0.02199038  0.04097507  0.02514014 -0.02250758 -0.02653013
  0.00247461 -0.03534152  0.01642235 -0.04268774  0.02672372  0.02640104
  0.02078426  0.00254318 -0.00499513 -0.02140496  0.03865422  0.00022442
  0.0400228  -0.0459195 ]"
3897,Almost Famous,Drama,2000.0,C,Almost Famous,"'music', 'journalism', 'Rolling Stone'","[-0.20722973  0.2866685   0.8000468  -0.48962843  1.3656093  -0.28061044
  1.8257204   0.7419959   0.20015404 -0.0930832  -0.4803324   1.1432093
 -0.4579161   0.58912647 -0.5648017  -1.031268    0.743332   -0.81930095
 -0.07585832 -0.49019712]"
3910,Dancer in the Dark,Drama Musical,2000.0,C,Dancer in the Dark,"'factory', 'blindness'","[-0.0335444  -0.01198203 -0.01598468 -0.03800599 -0.00596282  0.00370148
 -0.01454516  0.04782007  0.01929917 -0.04513941  0.00540996 -0.03067276
  0.01343653 -0.03397509 -0.00842504  0.02770821  0.03145405 -0.03854153
  0.01181595  0.0181868 ]"
3911,Best in Show,Comedy,2000.0,C,Best in Show,"'satire', 'Dogs'","[ 0.03179361  0.0446652  -0.0001324   0.01707875 -0.04456895 -0.01377836
  0.04517218 -0.01804364 -0.04266906  0.03276984 -0.00092422 -0.01518337
  0.02261507 -0.04956517 -0.04320565  0.01652765  0.0187608   0.02669137
  0.03095691  0.02237058]"
3932,"Invisible Man, The",Horror Sci-Fi,1933.0,G,"Invisible Man, The",'invisibility',"[ 0.0115656   0.00062955  0.02166801  0.04348447 -0.01012637 -0.03823232
 -0.04833121 -0.02227044 -0.03871756  0.01632642 -0.0463233   0.04899897
  0.02838988  0.04517587  0.0308765   0.03758767 -0.03986355 -0.02782401
 -0.03858129  0.0198716 ]"
3948,Meet the Parents,Comedy,2000.0,C,Meet the Parents,"'comedy', 'Robert De Niro'","[ 1.1158903   1.477716    0.2746922  -1.2627465   0.38761136  0.14606613
  0.375435    1.6767905  -0.58201826  2.127434   -1.5596689  -0.38333562
  0.6791684   0.701012   -0.7214429   0.280132   -0.58158034 -0.61020476
 -0.4663176  -0.27934217]"
3949,Requiem for a Dream,Drama,2000.0,C,Requiem for a Dream,"'drug abuse', 'psychology', 'depressing'","[ 0.21742384 -0.4514762  -0.09939175 -0.98645777  0.15834086  0.14330411
  0.8134354   0.12832072  0.24463151  1.7642632  -1.6614339   0.44156423
  0.9006318  -0.20501745  0.22502352  0.23195492  0.82224566  0.03717124
  0.68802446  0.4524336 ]"
3951,Two Family House,Drama,2000.0,C,Two Family House,'In Netflix queue',"[-0.28222415  0.016179    0.6233817  -0.20246446  0.6991272   0.28815874
  0.21007523  0.67400324 -0.39816117  0.450694   -0.35180297  0.04645301
  0.49214822  0.38578683 -0.0704653  -0.52250886  0.0827319   0.1945779
 -0.06465136  0.535934  ]"
3967,Billy Elliot,Drama,2000.0,C,Billy Elliot,'ballet',"[-0.02429823  0.01899615  0.02410428  0.00415005 -0.04349811 -0.04204426
 -0.00012711  0.01980493 -0.04076047 -0.0261916   0.04491155  0.00961528
  0.03803197  0.03179453  0.02295492 -0.00171676 -0.00037013 -0.04708463
 -0.00255134  0.01897089]"
3983,You Can Count on Me,Drama Romance,2000.0,C,You Can Count on Me,'family',"[-0.00310253 -0.00605126  0.04859899  0.02598765 -0.00552993 -0.02648827
 -0.02593892 -0.00995565 -0.00270399  0.00311376 -0.04891848 -0.03489036
 -0.02636321  0.00160643 -0.04787944  0.02333646  0.03148057  0.00359848
  0.01602359 -0.01125904]"
3988,How the Grinch Stole Christmas (a.k.a. The Grinch),Children Comedy Fantasy,2000.0,C,How the Grinch Stole Christmas (a.k.a. The Grinch),'Dr. Seuss',"[ 0.12021265  0.05271135  1.1962513  -1.6492218   0.43419063 -0.18617213
  0.12501606 -0.37351385 -0.726345    0.16625385 -0.9677967  -0.1286854
 -0.03038968  0.55160546 -0.9409302  -1.09321     0.8096057   0.09373784
  1.0121665  -0.28253815]"
3994,Unbreakable,Drama Sci-Fi,2000.0,C,Unbreakable,"'atmospheric', 'mindfuck', 'superhero', 'father-son relationship', 'somber', 'unique', 'comics'","[ 0.10988182  0.14160207 -0.27222693 -0.4857198   0.1185884  -0.16635966
  1.0357418   1.0533307  -0.19496599  0.38787672 -1.7103217   1.0960656
 -0.40452516 -0.62291634 -0.29570204 -1.3389362  -0.04893173  0.04580646
  0.9350048  -0.33512184]"
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long)",Action Drama Romance,2000.0,C,"Crouching Tiger, Hidden Dragon (Wo hu cang long)","'martial arts', 'china'","[-0.6547377  -0.09837135 -0.06783015 -0.02767039 -0.4842517  -0.18388961
  0.60909295  1.3521376  -1.0640244   0.8121946  -0.5646498   0.5208561
  0.29535633  0.7043177  -0.37916172 -0.59408456  0.68774366 -0.72763354
  0.88072807 -0.17941378]"
4007,Wall Street,Drama,1987.0,N,Wall Street,'business',"[-0.00955887  0.01301486 -0.00927011  0.04509512 -0.04435074  0.04249967
 -0.01033002  0.01180267  0.00754638  0.00388281  0.0043731  -0.02784694
 -0.00800875 -0.01737464  0.01223254 -0.03076613 -0.03375647 -0.0017958
  0.03087568  0.03854508]"
4012,Punchline,Comedy Drama,1988.0,N,Punchline,'stand-up comedy',"[ 0.18620627  0.26025358 -0.00982121 -0.92321986  0.5287074   0.4079366
  0.7073369   0.7809218  -0.04946959  0.3224774  -0.49554768 -0.13001633
 -0.09131049  0.25305387 -0.2722839   0.4123738   0.9197776  -0.2140817
  0.6210371   0.40127113]"
4015,"Dude, Where's My Car?",Comedy Sci-Fi,2000.0,C,"Dude, Where's My Car?",'bad',"[-0.04847226  0.0131298   0.01012717 -0.04259528 -0.02284395  0.01579329
  0.01454945 -0.01790804  0.04609191  0.03156052 -0.02296162 -0.03068409
 -0.01107511 -0.01225683 -0.00769218  0.0488544   0.01549161  0.03918614
 -0.04234112 -0.04923043]"
4019,Finding Forrester,Drama,2000.0,C,Finding Forrester,'writing',"[-0.00763016  0.01097471  0.00838332  0.00129471 -0.01646735 -0.03021718
  0.04599873  0.03649161 -0.02970802  0.0230116   0.00190129  0.03120857
  0.00937769  0.04283063 -0.02286    -0.02870116  0.01479203 -0.00961282
  0.01059653  0.02424839]"
4024,"House of Mirth, The",Romance,2000.0,C,"House of Mirth, The",'Edith Wharton',"[ 0.16169219  0.8388532  -0.03414174 -1.4378748  -0.26588142  0.15439022
  1.0464143   1.112721   -0.94004095  0.3174544  -1.5289418   0.40467378
 -0.70279914 -0.18592541 -1.2753643  -0.4278569   0.14406414  0.07078484
 -0.23354006 -0.2505626 ]"
4025,Miss Congeniality,Comedy Crime,2000.0,C,Miss Congeniality,'pageant',"[-0.02884701 -0.00856661  0.00049681 -0.00557533 -0.01292039 -0.01438642
  0.02724405 -0.03947995  0.01341441 -0.02679223 -0.02476165  0.03427795
  0.04974473 -0.02972222  0.02334459 -0.04079213  0.03596514  0.03766897
 -0.04028881  0.02566327]"
4027,"O Brother, Where Art Thou?",Adventure Comedy Crime,2000.0,C,"O Brother, Where Art Thou?",'bluegrass',"[ 0.02969476 -0.0371908   0.02561652  0.04938266  0.03305512 -0.01048766
  0.04601039 -0.04539065 -0.01212618  0.02289189 -0.00408589  0.04267155
 -0.02322584  0.03935274  0.03910127  0.0341807   0.03133984 -0.04149093
  0.01336859 -0.02554523]"
4029,State and Main,Comedy Drama,2000.0,C,State and Main,'movies',"[ 0.01190963  0.00619054 -0.02146751 -0.03589464  0.02127259  0.04438411
  0.02971029 -0.01683819  0.02515977  0.03535386 -0.03903281  0.03138996
 -0.02329213 -0.00040715 -0.03389277  0.02628394 -0.02358292  0.01906556
  0.01661301 -0.03822458]"
4034,Traffic,Crime Drama Thriller,2000.0,C,Traffic,"'drugs', 'based on a TV show'","[-0.34525672 -0.9651028   0.1973288   0.06993781  0.09086242  0.6375018
  0.30138737  1.7156868  -1.2800086   0.22688447 -1.4493445   1.4522693
  1.6862235   1.2247311  -0.22540484 -0.3729123   0.2606686   0.33808145
 -0.36898997 -0.56087387]"
4046,Friendly Persuasion,Drama,1956.0,G,Friendly Persuasion,'Quakers',"[-0.04117268 -0.01311312 -0.01027485 -0.02764403 -0.0274449   0.01786043
  0.02057311 -0.01618153  0.03089939  0.02192571 -0.03520053  0.02277316
 -0.00725955  0.03919709 -0.03274388 -0.0120672   0.01379889 -0.04570712
 -0.03755269 -0.04075914]"
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",Drama Thriller,2000.0,C,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",'psychopaths',"[ 0.02006084  0.03409406  0.03262684 -0.00251435 -0.00892271  0.0154026
  0.01392006  0.04975607  0.01987296 -0.04344078  0.02614927  0.04348319
  0.00378632 -0.04807884  0.02795509 -0.00843137 -0.03972089  0.00999477
  0.03399564 -0.04602845]"
4105,"Evil Dead, The",Fantasy Horror Thriller,1981.0,N,"Evil Dead, The",'zombies',"[-0.00833957  0.02312056  0.00181215  0.02219549 -0.0499403  -0.03363777
  0.03336659  0.02684834  0.04246408 -0.04484667  0.00400637 -0.04777267
  0.03031721  0.04892098  0.04994743 -0.01322632  0.01049415  0.0139541
  0.02436113  0.03438096]"
4113,"Glass Menagerie, The",Drama,1987.0,N,"Glass Menagerie, The",'Tennessee Williams',"[ 0.31627336 -0.16168666 -0.15957068 -0.36266956  1.8190305  -0.334681
  0.1696799   0.89413995 -0.57273054  0.6158867  -0.35699004  0.11839742
 -0.25913033  1.0123335  -1.1128106  -0.7969425   0.5610214   0.13075647
  0.44619107 -0.8220778 ]"
